freq_hz,target_mvrms,measured_mvrms,error_mvrms,amp_code,atten_db,iterations,pass_fail,reason
123400000,10.0,9.810599999999999,-0.1894000000000009,924,30.5,1,PASS,within tolerance
123400000,20.0,19.1916,-0.8083999999999989,1023,25.5,1,PASS,within tolerance
123400000,30.0,29.1644,-0.8355999999999995,1023,22.0,1,PASS,within tolerance
123400000,40.0,40.2296,0.2295999999999978,988,19.0,1,PASS,within tolerance
123400000,50.0,49.5045,-0.49549999999999983,889,16.5,1,PASS,within tolerance
123400000,60.0,59.614399999999996,-0.3856000000000037,832,14.0,2,PASS,within tolerance
123400000,70.0,69.5269,-0.4731000000000023,866,13.0,1,PASS,within tolerance
123400000,80.0,79.2384,-0.7616000000000014,825,11.5,1,PASS,within tolerance
123400000,90.0,89.5365,-0.46349999999999625,829,10.5,2,PASS,within tolerance
123400000,100.0,99.8959,-0.10410000000000252,816,9.5,1,PASS,within tolerance
123500000,10.0,9.325,-0.6750000000000007,924,30.5,1,PASS,within tolerance
123500000,20.0,19.0745,-0.9254999999999995,1023,25.5,1,PASS,within tolerance
123500000,30.0,29.892,-0.10800000000000054,1023,22.0,1,PASS,within tolerance
123500000,40.0,40.8064,0.8063999999999965,988,19.0,1,PASS,within tolerance
123500000,50.0,49.456100000000006,-0.5438999999999936,889,16.5,1,PASS,within tolerance
123500000,60.0,59.906800000000004,-0.09319999999999595,832,14.0,1,PASS,within tolerance
123500000,70.0,70.0176,0.017600000000001614,866,13.0,1,PASS,within tolerance
123500000,80.0,80.06729999999999,0.06729999999998881,837,11.5,2,PASS,within tolerance
123500000,90.0,89.166,-0.8340000000000032,829,10.5,1,PASS,within tolerance
123500000,100.0,100.20020000000001,0.20020000000000948,816,9.5,1,PASS,within tolerance
123600000,10.0,9.6129,-0.3871000000000002,924,30.5,1,PASS,within tolerance
123600000,20.0,19.8583,-0.14170000000000016,1023,25.5,1,PASS,within tolerance
123600000,30.0,29.357000000000003,-0.6429999999999971,1023,22.0,5,PASS,within tolerance
123600000,40.0,39.3084,-0.6916000000000011,963,19.0,4,PASS,within tolerance
123600000,50.0,49.72,-0.28000000000000114,889,16.5,1,PASS,within tolerance
123600000,60.0,60.1065,0.10649999999999693,851,14.0,2,PASS,within tolerance
123600000,70.0,70.4344,0.43439999999999657,866,13.0,1,PASS,within tolerance
123600000,80.0,80.71109999999999,0.7110999999999876,837,11.5,1,PASS,within tolerance
123600000,90.0,89.2551,-0.7449000000000012,829,10.5,1,PASS,within tolerance
123600000,100.0,100.089,0.08899999999999864,816,9.5,1,PASS,within tolerance
123700000,10.0,9.6868,-0.31320000000000014,924,31.0,5,PASS,within tolerance
123700000,20.0,20.1142,0.1142000000000003,1023,25.5,1,PASS,within tolerance
123700000,30.0,30.449,0.4490000000000016,1023,21.5,2,PASS,within tolerance
123700000,40.0,39.721199999999996,-0.27880000000000393,963,19.0,1,PASS,within tolerance
123700000,50.0,49.9213,-0.07869999999999777,913,16.5,2,PASS,within tolerance
123700000,60.0,59.8535,-0.14650000000000318,851,14.0,1,PASS,within tolerance
123700000,70.0,70.37100000000001,0.3710000000000093,866,13.0,1,PASS,within tolerance
123700000,80.0,80.89359999999999,0.8935999999999922,837,11.5,1,PASS,within tolerance
123700000,90.0,90.92699999999999,0.9269999999999925,841,10.5,3,PASS,within tolerance
123700000,100.0,99.2039,-0.7960999999999956,816,9.5,1,PASS,within tolerance
123800000,10.0,9.0509,-0.9490999999999996,924,30.5,5,PASS,within tolerance
123800000,20.0,19.5472,-0.45279999999999987,1023,25.5,1,PASS,within tolerance
123800000,30.0,30.023600000000002,0.02360000000000184,1023,21.5,1,PASS,within tolerance
123800000,40.0,39.2937,-0.7062999999999988,963,19.0,3,PASS,within tolerance
123800000,50.0,50.75940000000001,0.7594000000000065,913,16.5,1,PASS,within tolerance
123800000,60.0,60.1776,0.1775999999999982,851,14.0,1,PASS,within tolerance
123800000,70.0,69.4203,-0.5797000000000025,866,13.0,1,PASS,within tolerance
123800000,80.0,80.1256,0.1256000000000057,837,11.5,1,PASS,within tolerance
123800000,90.0,90.2023,0.20229999999999393,841,10.5,5,PASS,within tolerance
123800000,100.0,99.145,-0.855000000000004,816,9.5,1,PASS,within tolerance
123900000,10.0,9.160400000000001,-0.839599999999999,924,30.5,1,PASS,within tolerance
123900000,20.0,19.8517,-0.148299999999999,1023,25.5,1,PASS,within tolerance
123900000,30.0,30.811,0.8109999999999999,1023,21.5,1,PASS,within tolerance
123900000,40.0,39.4011,-0.5989000000000004,963,19.0,1,PASS,within tolerance
123900000,50.0,49.9427,-0.05729999999999791,913,16.5,1,PASS,within tolerance
123900000,60.0,59.7973,-0.2027000000000001,851,14.0,1,PASS,within tolerance
123900000,70.0,69.8454,-0.15460000000000207,866,13.0,1,PASS,within tolerance
123900000,80.0,80.471,0.47100000000000364,837,11.5,1,PASS,within tolerance
123900000,90.0,90.4838,0.48380000000000223,841,10.5,1,PASS,within tolerance
123900000,100.0,99.17660000000001,-0.8233999999999924,816,9.5,1,PASS,within tolerance
124000000,10.0,9.4446,-0.5554000000000006,924,30.5,1,PASS,within tolerance
124000000,20.0,20.2669,0.2668999999999997,1023,25.0,2,PASS,within tolerance
124000000,30.0,30.0791,0.07910000000000039,1023,21.5,1,PASS,within tolerance
124000000,40.0,40.744,0.7439999999999998,963,18.5,4,PASS,within tolerance
124000000,50.0,50.4258,0.4258000000000024,913,16.5,1,PASS,within tolerance
124000000,60.0,60.1463,0.14629999999999654,851,14.0,1,PASS,within tolerance
124000000,70.0,69.7575,-0.24250000000000682,866,13.0,1,PASS,within tolerance
124000000,80.0,80.57770000000001,0.5777000000000072,837,11.5,1,PASS,within tolerance
124000000,90.0,89.53,-0.46999999999999886,841,10.5,1,PASS,within tolerance
124000000,100.0,99.835,-0.16500000000000625,816,9.5,1,PASS,within tolerance
124100000,10.0,9.6187,-0.38129999999999953,924,30.5,1,PASS,within tolerance
124100000,20.0,20.8894,0.8893999999999984,1023,25.0,1,PASS,within tolerance
124100000,30.0,30.2504,0.25039999999999907,1023,21.5,3,PASS,within tolerance
124100000,40.0,40.4266,0.42660000000000053,936,18.5,2,PASS,within tolerance
124100000,50.0,49.644,-0.35600000000000165,894,16.5,2,PASS,within tolerance
124100000,60.0,59.966100000000004,-0.0338999999999956,851,14.0,1,PASS,within tolerance
124100000,70.0,69.23020000000001,-0.7697999999999894,866,13.0,1,PASS,within tolerance
124100000,80.0,79.6709,-0.32909999999999684,834,11.5,3,PASS,within tolerance
124100000,90.0,90.6806,0.6805999999999983,844,10.5,3,PASS,within tolerance
124100000,100.0,100.6878,0.6877999999999957,824,9.5,2,PASS,within tolerance
124200000,10.0,9.3972,-0.6028000000000002,924,30.5,1,PASS,within tolerance
124200000,20.0,20.654,0.6539999999999999,1023,25.0,1,PASS,within tolerance
124200000,30.0,29.7095,-0.29050000000000153,1023,21.5,1,PASS,within tolerance
124200000,40.0,40.0472,0.04719999999999658,936,18.5,1,PASS,within tolerance
124200000,50.0,49.577799999999996,-0.4222000000000037,894,16.5,1,PASS,within tolerance
124200000,60.0,59.3985,-0.6015000000000015,851,14.0,1,PASS,within tolerance
124200000,70.0,69.7891,-0.2108999999999952,866,13.0,1,PASS,within tolerance
124200000,80.0,79.4922,-0.5078000000000031,834,11.5,1,PASS,within tolerance
124200000,90.0,90.49419999999999,0.4941999999999922,854,10.5,2,PASS,within tolerance
124200000,100.0,100.8711,0.8710999999999984,824,9.5,1,PASS,within tolerance
124300000,10.0,9.3505,-0.6494999999999997,924,30.5,1,PASS,within tolerance
124300000,20.0,20.415,0.41499999999999915,1023,25.0,1,PASS,within tolerance
124300000,30.0,30.7151,0.7150999999999996,1023,21.5,5,PASS,within tolerance
124300000,40.0,39.5894,-0.4106000000000023,936,18.5,1,PASS,within tolerance
124300000,50.0,49.327999999999996,-0.6720000000000041,894,16.5,1,PASS,within tolerance
124300000,60.0,60.0241,0.024099999999997124,851,14.0,1,PASS,within tolerance
124300000,70.0,70.86710000000001,0.8671000000000078,881,13.0,2,PASS,within tolerance
124300000,80.0,79.0604,-0.9395999999999987,834,11.5,1,PASS,within tolerance
124300000,90.0,89.0206,-0.9793999999999983,843,10.5,2,PASS,within tolerance
124300000,100.0,99.027,-0.972999999999999,821,9.5,3,PASS,within tolerance
124400000,10.0,9.7199,-0.2800999999999991,924,30.5,1,PASS,within tolerance
124400000,20.0,19.8121,-0.18789999999999907,1023,25.5,2,PASS,within tolerance
124400000,30.0,29.907799999999998,-0.09220000000000184,1023,21.5,1,PASS,within tolerance
124400000,40.0,39.7101,-0.28990000000000293,936,18.5,1,PASS,within tolerance
124400000,50.0,49.2582,-0.7417999999999978,894,16.5,1,PASS,within tolerance
124400000,60.0,60.465900000000005,0.46590000000000487,851,14.0,1,PASS,within tolerance
124400000,70.0,70.3184,0.3183999999999969,881,13.0,1,PASS,within tolerance
124400000,80.0,79.9817,-0.01829999999999643,834,11.5,1,PASS,within tolerance
124400000,90.0,90.86410000000001,0.8641000000000076,855,10.5,2,PASS,within tolerance
124400000,100.0,99.1868,-0.8131999999999948,821,9.5,1,PASS,within tolerance
124500000,10.0,9.4516,-0.5484000000000009,924,30.5,3,PASS,within tolerance
124500000,20.0,19.795900000000003,-0.20409999999999684,1023,25.5,1,PASS,within tolerance
124500000,30.0,30.6458,0.6458000000000013,1023,21.5,1,PASS,within tolerance
124500000,40.0,40.3014,0.301400000000001,936,18.5,1,PASS,within tolerance
124500000,50.0,49.1391,-0.8609000000000009,894,16.5,1,PASS,within tolerance
124500000,60.0,60.886900000000004,0.8869000000000042,851,14.0,1,PASS,within tolerance
124500000,70.0,70.71470000000001,0.7147000000000077,881,13.0,1,PASS,within tolerance
124500000,80.0,79.4402,-0.5597999999999956,834,11.5,1,PASS,within tolerance
124500000,90.0,89.5706,-0.4294000000000011,838,10.5,2,PASS,within tolerance
124500000,100.0,99.9292,-0.07080000000000553,821,9.5,1,PASS,within tolerance
124600000,10.0,10.047699999999999,0.047699999999998965,924,30.5,1,PASS,within tolerance
124600000,20.0,19.0088,-0.9911999999999992,1023,25.5,1,PASS,within tolerance
124600000,30.0,30.354699999999998,0.3546999999999976,1023,21.5,1,PASS,within tolerance
124600000,40.0,40.2999,0.29990000000000094,936,18.5,1,PASS,within tolerance
124600000,50.0,50.7416,0.7415999999999983,894,16.5,1,PASS,within tolerance
124600000,60.0,59.712599999999995,-0.2874000000000052,851,14.0,1,PASS,within tolerance
124600000,70.0,70.0775,0.07750000000000057,881,13.0,1,PASS,within tolerance
124600000,80.0,79.557,-0.44299999999999784,834,11.5,1,PASS,within tolerance
124600000,90.0,89.1478,-0.8521999999999963,838,10.5,1,PASS,within tolerance
124600000,100.0,99.72359999999999,-0.2764000000000095,821,9.5,1,PASS,within tolerance
124700000,10.0,9.0,-1.0,924,30.5,1,PASS,within tolerance
124700000,20.0,19.3064,-0.6936,1023,25.5,1,PASS,within tolerance
124700000,30.0,30.0933,0.09329999999999927,1023,21.5,1,PASS,within tolerance
124700000,40.0,40.5396,0.5396000000000001,936,18.5,1,PASS,within tolerance
124700000,50.0,49.438500000000005,-0.5614999999999952,894,16.5,1,PASS,within tolerance
124700000,60.0,60.045,0.045000000000001705,851,14.0,1,PASS,within tolerance
124700000,70.0,70.2058,0.20579999999999643,881,13.0,1,PASS,within tolerance
124700000,80.0,80.7618,0.7617999999999938,850,11.5,2,PASS,within tolerance
124700000,90.0,89.4419,-0.558099999999996,838,10.5,1,PASS,within tolerance
124700000,100.0,99.5973,-0.40269999999999584,821,9.5,1,PASS,within tolerance
124800000,10.0,9.940900000000001,-0.05909999999999904,924,30.5,1,PASS,within tolerance
124800000,20.0,19.6512,-0.34880000000000067,1023,25.5,1,PASS,within tolerance
124800000,30.0,29.874100000000002,-0.1258999999999979,1023,21.5,3,PASS,within tolerance
124800000,40.0,39.6434,-0.35660000000000025,936,18.5,1,PASS,within tolerance
124800000,50.0,49.9469,-0.05310000000000059,917,16.5,2,PASS,within tolerance
124800000,60.0,59.9519,-0.04809999999999803,851,14.0,1,PASS,within tolerance
124800000,70.0,69.63329999999999,-0.3667000000000087,881,13.0,1,PASS,within tolerance
124800000,80.0,79.8195,-0.180499999999995,850,11.5,1,PASS,within tolerance
124800000,90.0,90.61800000000001,0.6180000000000092,852,10.5,2,PASS,within tolerance
124800000,100.0,100.45410000000001,0.45410000000001105,835,9.5,2,PASS,within tolerance
124900000,10.0,9.2447,-0.7553000000000001,924,30.5,1,PASS,within tolerance
124900000,20.0,20.7967,0.7967000000000013,1023,25.0,2,PASS,within tolerance
124900000,30.0,30.4117,0.41169999999999973,1023,21.5,1,PASS,within tolerance
124900000,40.0,39.2734,-0.7265999999999977,936,18.5,1,PASS,within tolerance
124900000,50.0,49.56,-0.4399999999999977,897,16.5,2,PASS,within tolerance
124900000,60.0,59.208400000000005,-0.7915999999999954,851,14.0,1,PASS,within tolerance
124900000,70.0,70.2025,0.20250000000000057,884,13.0,3,PASS,within tolerance
124900000,80.0,80.9736,0.9736000000000047,850,11.5,1,PASS,within tolerance
124900000,90.0,90.0281,0.028099999999994907,852,10.5,1,PASS,within tolerance
124900000,100.0,99.70270000000001,-0.2972999999999928,835,9.5,1,PASS,within tolerance
125000000,10.0,9.4001,-0.5998999999999999,924,30.5,1,PASS,within tolerance
125000000,20.0,20.3662,0.3661999999999992,1023,25.0,1,PASS,within tolerance
125000000,30.0,29.8907,-0.10930000000000106,1023,21.5,1,PASS,within tolerance
125000000,40.0,40.2759,0.27590000000000003,936,18.5,1,PASS,within tolerance
125000000,50.0,49.132299999999994,-0.8677000000000064,897,16.5,3,PASS,within tolerance
125000000,60.0,59.8389,-0.16109999999999758,851,14.0,1,PASS,within tolerance
125000000,70.0,70.0838,0.08379999999999654,884,13.0,1,PASS,within tolerance
125000000,80.0,80.00699999999999,0.006999999999990791,850,11.5,1,PASS,within tolerance
125000000,90.0,90.4267,0.42669999999999675,852,10.5,1,PASS,within tolerance
125000000,100.0,100.01050000000001,0.010500000000007503,835,9.5,1,PASS,within tolerance
125100000,10.0,9.8285,-0.17149999999999999,924,30.5,1,PASS,within tolerance
125100000,20.0,20.7554,0.7554000000000016,1023,25.0,1,PASS,within tolerance
125100000,30.0,30.0503,0.05030000000000001,1023,21.5,3,PASS,within tolerance
125100000,40.0,40.3509,0.3509000000000029,936,18.5,1,PASS,within tolerance
125100000,50.0,49.2922,-0.7077999999999989,897,16.5,1,PASS,within tolerance
125100000,60.0,59.3514,-0.6486000000000018,851,14.0,1,PASS,within tolerance
125100000,70.0,70.0783,0.0782999999999987,884,13.0,1,PASS,within tolerance
125100000,80.0,80.5096,0.509600000000006,850,11.5,1,PASS,within tolerance
125100000,90.0,89.1653,-0.834699999999998,842,10.5,2,PASS,within tolerance
125100000,100.0,100.95020000000001,0.9502000000000095,835,9.5,1,PASS,within tolerance
125200000,10.0,9.6609,-0.3391000000000002,924,30.5,1,PASS,within tolerance
125200000,20.0,20.6076,0.6076000000000015,1023,25.0,1,PASS,within tolerance
125200000,30.0,30.4532,0.45319999999999894,1023,21.5,1,PASS,within tolerance
125200000,40.0,40.8072,0.8072000000000017,936,18.5,1,PASS,within tolerance
125200000,50.0,49.2809,-0.7190999999999974,897,16.5,3,PASS,within tolerance
125200000,60.0,59.595299999999995,-0.4047000000000054,851,14.0,1,PASS,within tolerance
125200000,70.0,69.4867,-0.513300000000001,884,13.0,1,PASS,within tolerance
125200000,80.0,79.2457,-0.7543000000000006,850,11.5,1,PASS,within tolerance
125200000,90.0,89.38260000000001,-0.6173999999999893,848,10.5,3,PASS,within tolerance
125200000,100.0,100.70750000000001,0.7075000000000102,839,9.5,3,PASS,within tolerance
125300000,10.0,9.9118,-0.0882000000000005,924,30.5,1,PASS,within tolerance
125300000,20.0,20.6406,0.6405999999999992,1023,25.0,1,PASS,within tolerance
125300000,30.0,29.9951,-0.004899999999999238,1023,21.5,1,PASS,within tolerance
125300000,40.0,40.1457,0.14569999999999794,936,18.5,1,PASS,within tolerance
125300000,50.0,49.5428,-0.4572000000000003,897,16.5,1,PASS,within tolerance
125300000,60.0,60.4787,0.47870000000000346,866,14.0,2,PASS,within tolerance
125300000,70.0,69.2138,-0.7861999999999938,884,13.0,1,PASS,within tolerance
125300000,80.0,80.7043,0.7043000000000035,850,11.5,1,PASS,within tolerance
125300000,90.0,90.50529999999999,0.5052999999999912,859,10.5,2,PASS,within tolerance
125300000,100.0,100.8541,0.8541000000000025,839,9.5,1,PASS,within tolerance
125400000,10.0,9.4106,-0.5893999999999995,924,30.5,1,PASS,within tolerance
125400000,20.0,20.5903,0.5902999999999992,1023,25.0,1,PASS,within tolerance
125400000,30.0,29.466099999999997,-0.5339000000000027,1023,21.5,1,PASS,within tolerance
125400000,40.0,39.4751,-0.5249000000000024,936,18.5,1,PASS,within tolerance
125400000,50.0,50.0802,0.08019999999999783,920,16.5,2,PASS,within tolerance
125400000,60.0,60.8726,0.8725999999999985,866,14.0,1,PASS,within tolerance
125400000,70.0,70.6147,0.6146999999999991,884,13.0,1,PASS,within tolerance
125400000,80.0,80.7021,0.7021000000000015,850,11.5,1,PASS,within tolerance
125400000,90.0,90.6797,0.6796999999999969,859,10.5,1,PASS,within tolerance
125400000,100.0,100.17429999999999,0.17429999999998813,839,9.5,1,PASS,within tolerance
125500000,10.0,9.6876,-0.31240000000000023,924,30.5,3,PASS,within tolerance
125500000,20.0,20.7993,0.7992999999999988,1023,25.0,1,PASS,within tolerance
125500000,30.0,30.5121,0.5121000000000002,1023,21.5,3,PASS,within tolerance
125500000,40.0,39.4109,-0.589100000000002,936,18.5,1,PASS,within tolerance
125500000,50.0,50.448,0.4480000000000004,920,16.5,1,PASS,within tolerance
125500000,60.0,60.0484,0.04840000000000089,866,14.0,1,PASS,within tolerance
125500000,70.0,69.8124,-0.18760000000000332,884,13.0,1,PASS,within tolerance
125500000,80.0,80.36659999999999,0.36659999999999116,850,11.5,1,PASS,within tolerance
125500000,90.0,90.5713,0.5712999999999937,859,10.5,1,PASS,within tolerance
125500000,100.0,100.7333,0.7332999999999998,839,9.5,1,PASS,within tolerance
125600000,10.0,9.5917,-0.40830000000000055,924,30.5,1,PASS,within tolerance
125600000,20.0,20.1889,0.1889000000000003,1023,25.0,1,PASS,within tolerance
125600000,30.0,30.459400000000002,0.45940000000000225,1023,21.5,1,PASS,within tolerance
125600000,40.0,40.0784,0.07840000000000202,936,18.5,1,PASS,within tolerance
125600000,50.0,50.671800000000005,0.6718000000000046,920,16.5,1,PASS,within tolerance
125600000,60.0,59.441,-0.5589999999999975,866,14.0,1,PASS,within tolerance
125600000,70.0,69.98790000000001,-0.012099999999989564,884,13.0,1,PASS,within tolerance
125600000,80.0,79.3645,-0.6354999999999933,853,11.5,3,PASS,within tolerance
125600000,90.0,89.8688,-0.13120000000000687,859,10.5,1,PASS,within tolerance
125600000,100.0,100.8989,0.8988999999999976,839,9.5,1,PASS,within tolerance
125700000,10.0,9.456199999999999,-0.543800000000001,924,31.0,3,PASS,within tolerance
125700000,20.0,20.0518,0.05180000000000007,1023,25.0,1,PASS,within tolerance
125700000,30.0,29.6529,-0.3471000000000011,1023,21.5,1,PASS,within tolerance
125700000,40.0,39.683,-0.31700000000000017,936,18.5,1,PASS,within tolerance
125700000,50.0,50.3318,0.3318000000000012,920,16.5,1,PASS,within tolerance
125700000,60.0,59.9103,-0.08970000000000056,866,14.0,1,PASS,within tolerance
125700000,70.0,70.1985,0.19849999999999568,884,13.0,1,PASS,within tolerance
125700000,80.0,80.9168,0.916799999999995,853,11.5,1,PASS,within tolerance
125700000,90.0,89.5536,-0.446399999999997,859,10.5,1,PASS,within tolerance
125700000,100.0,99.9452,-0.05480000000000018,839,9.5,1,PASS,within tolerance
125800000,10.0,10.0797,0.07970000000000077,924,30.0,2,PASS,within tolerance
125800000,20.0,19.3989,-0.6010999999999989,1023,25.0,1,PASS,within tolerance
125800000,30.0,30.7375,0.7375000000000007,1023,21.5,1,PASS,within tolerance
125800000,40.0,39.2118,-0.7882000000000033,936,18.5,1,PASS,within tolerance
125800000,50.0,50.2433,0.24329999999999785,920,16.5,1,PASS,within tolerance
125800000,60.0,60.105199999999996,0.10519999999999641,866,14.0,1,PASS,within tolerance
125800000,70.0,70.9452,0.9451999999999998,906,13.0,4,PASS,within tolerance
125800000,80.0,79.98429999999999,-0.015700000000009595,853,11.5,1,PASS,within tolerance
125800000,90.0,89.56890000000001,-0.4310999999999865,859,10.5,1,PASS,within tolerance
125800000,100.0,100.29480000000001,0.2948000000000093,839,9.5,1,PASS,within tolerance
125900000,10.0,10.198,0.1980000000000004,924,30.0,1,PASS,within tolerance
125900000,20.0,19.9968,-0.0031999999999996476,1023,25.0,1,PASS,within tolerance
125900000,30.0,29.317,-0.6829999999999998,1023,21.5,1,PASS,within tolerance
125900000,40.0,39.2188,-0.7811999999999983,936,18.5,1,PASS,within tolerance
125900000,50.0,50.5674,0.5673999999999992,920,16.5,1,PASS,within tolerance
125900000,60.0,60.240700000000004,0.2407000000000039,866,14.0,1,PASS,within tolerance
125900000,70.0,70.0552,0.05519999999999925,881,13.0,2,PASS,within tolerance
125900000,80.0,80.6194,0.6193999999999988,866,11.5,2,PASS,within tolerance
125900000,90.0,89.8187,-0.18129999999999313,859,10.5,1,PASS,within tolerance
125900000,100.0,100.68870000000001,0.6887000000000114,839,9.5,1,PASS,within tolerance
126000000,10.0,9.7308,-0.26919999999999966,924,30.0,1,PASS,within tolerance
126000000,20.0,19.5731,-0.42689999999999984,1023,25.0,1,PASS,within tolerance
126000000,30.0,30.197499999999998,0.197499999999998,1023,21.5,1,PASS,within tolerance
126000000,40.0,39.669200000000004,-0.33079999999999643,936,18.5,1,PASS,within tolerance
126000000,50.0,49.515299999999996,-0.4847000000000037,920,16.5,1,PASS,within tolerance
126000000,60.0,60.403800000000004,0.40380000000000393,866,14.0,1,PASS,within tolerance
126000000,70.0,69.89869999999999,-0.10130000000000905,894,13.0,2,PASS,within tolerance
126000000,80.0,79.7821,-0.2179000000000002,854,11.5,2,PASS,within tolerance
126000000,90.0,89.4012,-0.5987999999999971,859,10.5,1,PASS,within tolerance
126000000,100.0,99.4184,-0.5815999999999946,839,9.5,1,PASS,within tolerance
126100000,10.0,10.3978,0.39780000000000015,924,30.0,1,PASS,within tolerance
126100000,20.0,19.980999999999998,-0.019000000000001904,1023,25.0,1,PASS,within tolerance
126100000,30.0,30.2906,0.2906000000000013,1023,21.5,1,PASS,within tolerance
126100000,40.0,39.0565,-0.9435000000000002,936,18.5,3,PASS,within tolerance
126100000,50.0,49.5565,-0.4435000000000002,920,16.5,1,PASS,within tolerance
126100000,60.0,59.0491,-0.9508999999999972,866,14.0,1,PASS,within tolerance
126100000,70.0,70.1774,0.17740000000000578,894,13.0,1,PASS,within tolerance
126100000,80.0,80.9438,0.943799999999996,854,11.5,1,PASS,within tolerance
126100000,90.0,90.2706,0.27060000000000173,859,10.5,1,PASS,within tolerance
126100000,100.0,100.8459,0.8459000000000003,840,9.5,5,PASS,within tolerance
126200000,10.0,9.0379,-0.9620999999999995,924,30.0,1,PASS,within tolerance
126200000,20.0,20.2309,0.23089999999999833,1023,25.0,1,PASS,within tolerance
126200000,30.0,29.7076,-0.29240000000000066,1023,21.5,3,PASS,within tolerance
126200000,40.0,39.8263,-0.17369999999999663,936,18.5,1,PASS,within tolerance
126200000,50.0,49.077000000000005,-0.9229999999999947,920,16.5,1,PASS,within tolerance
126200000,60.0,59.8861,-0.113900000000001,866,14.0,1,PASS,within tolerance
126200000,70.0,69.48060000000001,-0.5193999999999903,894,13.0,1,PASS,within tolerance
126200000,80.0,79.1473,-0.8526999999999987,854,11.5,1,PASS,within tolerance
126200000,90.0,89.3966,-0.6033999999999935,859,10.5,1,PASS,within tolerance
126200000,100.0,100.4091,0.40909999999999513,851,9.5,2,PASS,within tolerance
126300000,10.0,10.4837,0.4837000000000007,924,30.0,1,PASS,within tolerance
126300000,20.0,20.5243,0.5243000000000002,1023,25.0,1,PASS,within tolerance
126300000,30.0,29.213,-0.786999999999999,1023,21.5,1,PASS,within tolerance
126300000,40.0,39.088,-0.911999999999999,936,18.5,1,PASS,within tolerance
126300000,50.0,49.0207,-0.9793000000000021,920,16.5,1,PASS,within tolerance
126300000,60.0,59.4152,-0.5848000000000013,866,14.0,1,PASS,within tolerance
126300000,70.0,69.6601,-0.3399000000000001,894,13.0,1,PASS,within tolerance
126300000,80.0,79.65029999999999,-0.3497000000000128,854,11.5,1,PASS,within tolerance
126300000,90.0,89.5518,-0.44819999999999993,859,10.5,1,PASS,within tolerance
126300000,100.0,99.63470000000001,-0.36529999999999063,841,9.5,2,PASS,within tolerance
126400000,10.0,10.2178,0.21780000000000044,924,30.0,1,PASS,within tolerance
126400000,20.0,19.1371,-0.8628999999999998,1023,25.5,2,PASS,within tolerance
126400000,30.0,29.0944,-0.9055999999999997,1023,21.5,1,PASS,within tolerance
126400000,40.0,39.5021,-0.49790000000000134,936,18.5,1,PASS,within tolerance
126400000,50.0,49.7869,-0.21309999999999718,918,16.5,3,PASS,within tolerance
126400000,60.0,59.475699999999996,-0.5243000000000038,866,14.0,1,PASS,within tolerance
126400000,70.0,70.8535,0.8534999999999968,894,13.0,1,PASS,within tolerance
126400000,80.0,79.0853,-0.9146999999999963,854,11.5,1,PASS,within tolerance
126400000,90.0,90.2277,0.22769999999999868,859,10.5,1,PASS,within tolerance
126400000,100.0,99.7334,-0.26659999999999684,841,9.5,1,PASS,within tolerance
126500000,10.0,10.1834,0.18340000000000067,924,30.0,1,PASS,within tolerance
126500000,20.0,19.0434,-0.9566000000000017,1023,25.5,1,PASS,within tolerance
126500000,30.0,29.956300000000002,-0.04369999999999763,1023,21.5,1,PASS,within tolerance
126500000,40.0,40.156,0.1559999999999988,936,18.5,1,PASS,within tolerance
126500000,50.0,49.9059,-0.09409999999999741,918,16.5,1,PASS,within tolerance
126500000,60.0,59.194900000000004,-0.8050999999999959,866,14.0,1,PASS,within tolerance
126500000,70.0,70.7034,0.703400000000002,894,13.0,1,PASS,within tolerance
126500000,80.0,79.2519,-0.7480999999999938,854,11.5,1,PASS,within tolerance
126500000,90.0,89.502,-0.49800000000000466,859,10.5,1,PASS,within tolerance
126500000,100.0,100.0722,0.07219999999999516,841,9.5,1,PASS,within tolerance
126600000,10.0,9.3605,-0.6395,924,30.0,1,PASS,within tolerance
126600000,20.0,19.5551,-0.4449000000000005,1023,25.5,1,PASS,within tolerance
126600000,30.0,29.211199999999998,-0.7888000000000019,1023,21.5,5,PASS,within tolerance
126600000,40.0,40.1745,0.17450000000000188,910,18.0,3,PASS,within tolerance
126600000,50.0,49.6391,-0.3609000000000009,918,16.5,1,PASS,within tolerance
126600000,60.0,59.6837,-0.31629999999999825,866,14.0,1,PASS,within tolerance
126600000,70.0,69.8657,-0.1342999999999961,894,13.0,1,PASS,within tolerance
126600000,80.0,79.86540000000001,-0.13459999999999184,854,11.5,1,PASS,within tolerance
126600000,90.0,89.7037,-0.29630000000000223,859,10.5,1,PASS,within tolerance
126600000,100.0,99.45479999999999,-0.5452000000000083,841,9.5,1,PASS,within tolerance
126700000,10.0,10.1279,0.12790000000000035,924,30.0,1,PASS,within tolerance
126700000,20.0,20.8028,0.8028000000000013,1023,25.0,2,PASS,within tolerance
126700000,30.0,29.7849,-0.21509999999999962,1023,21.5,1,PASS,within tolerance
126700000,40.0,40.8302,0.8301999999999978,910,18.0,1,PASS,within tolerance
126700000,50.0,49.2886,-0.7113999999999976,918,16.5,1,PASS,within tolerance
126700000,60.0,59.7843,-0.21569999999999823,866,14.0,1,PASS,within tolerance
126700000,70.0,69.1865,-0.8135000000000048,894,13.0,1,PASS,within tolerance
