t_s,ch3_v
3.546944000000e-04,2.000000000e-02
3.546968000000e-04,0.000000000e+00
3.546992000000e-04,0.000000000e+00
3.547016000000e-04,0.000000000e+00
3.547040000000e-04,4.000000000e-02
3.547064000000e-04,2.000000000e-02
3.547088000000e-04,0.000000000e+00
3.547112000000e-04,0.000000000e+00
3.547136000000e-04,2.000000000e-02
3.547160000000e-04,0.000000000e+00
3.547184000000e-04,2.000000000e-02
3.547208000000e-04,2.000000000e-02
3.547232000000e-04,0.000000000e+00
3.547256000000e-04,0.000000000e+00
3.547280000000e-04,2.000000000e-02
3.547304000000e-04,4.000000000e-02
3.547328000000e-04,0.000000000e+00
3.547352000000e-04,4.000000000e-02
3.547376000000e-04,0.000000000e+00
3.547400000000e-04,0.000000000e+00
3.547424000000e-04,0.000000000e+00
3.547448000000e-04,4.000000000e-02
3.547472000000e-04,2.000000000e-02
3.547496000000e-04,0.000000000e+00
3.547520000000e-04,0.000000000e+00
3.547544000000e-04,2.000000000e-02
3.547568000000e-04,0.000000000e+00
3.547592000000e-04,2.000000000e-02
3.547616000000e-04,2.000000000e-02
3.547640000000e-04,0.000000000e+00
3.547664000000e-04,2.000000000e-02
3.547688000000e-04,0.000000000e+00
3.547712000000e-04,2.000000000e-02
3.547736000000e-04,2.000000000e-02
3.547760000000e-04,0.000000000e+00
3.547784000000e-04,0.000000000e+00
3.547808000000e-04,2.000000000e-02
3.547832000000e-04,0.000000000e+00
3.547856000000e-04,0.000000000e+00
3.547880000000e-04,0.000000000e+00
3.547904000000e-04,0.000000000e+00
3.547928000000e-04,0.000000000e+00
3.547952000000e-04,2.000000000e-02
3.547976000000e-04,4.000000000e-02
3.548000000000e-04,2.000000000e-02
3.548024000000e-04,2.000000000e-02
3.548048000000e-04,0.000000000e+00
3.548072000000e-04,0.000000000e+00
3.548096000000e-04,2.000000000e-02
3.548120000000e-04,0.000000000e+00
3.548144000000e-04,0.000000000e+00
3.548168000000e-04,-2.000000000e-02
3.548192000000e-04,2.000000000e-02
3.548216000000e-04,0.000000000e+00
3.548240000000e-04,2.000000000e-02
3.548264000000e-04,2.000000000e-02
3.548288000000e-04,-2.000000000e-02
3.548312000000e-04,2.000000000e-02
3.548336000000e-04,0.000000000e+00
3.548360000000e-04,2.000000000e-02
3.548384000000e-04,0.000000000e+00
3.548408000000e-04,2.000000000e-02
3.548432000000e-04,2.000000000e-02
3.548456000000e-04,2.000000000e-02
3.548480000000e-04,0.000000000e+00
3.548504000000e-04,2.000000000e-02
3.548528000000e-04,2.000000000e-02
3.548552000000e-04,0.000000000e+00
3.548576000000e-04,0.000000000e+00
3.548600000000e-04,0.000000000e+00
3.548624000000e-04,2.000000000e-02
3.548648000000e-04,0.000000000e+00
3.548672000000e-04,4.000000000e-02
3.548696000000e-04,0.000000000e+00
3.548720000000e-04,0.000000000e+00
3.548744000000e-04,2.000000000e-02
3.548768000000e-04,2.000000000e-02
3.548792000000e-04,0.000000000e+00
3.548816000000e-04,0.000000000e+00
3.548840000000e-04,2.000000000e-02
3.548864000000e-04,2.000000000e-02
3.548888000000e-04,0.000000000e+00
3.548912000000e-04,0.000000000e+00
3.548936000000e-04,0.000000000e+00
3.548960000000e-04,0.000000000e+00
3.548984000000e-04,2.000000000e-02
3.549008000000e-04,0.000000000e+00
3.549032000000e-04,2.000000000e-02
3.549056000000e-04,0.000000000e+00
3.549080000000e-04,0.000000000e+00
3.549104000000e-04,4.000000000e-02
3.549128000000e-04,0.000000000e+00
3.549152000000e-04,2.000000000e-02
3.549176000000e-04,0.000000000e+00
3.549200000000e-04,2.000000000e-02
3.549224000000e-04,0.000000000e+00
3.549248000000e-04,0.000000000e+00
3.549272000000e-04,2.000000000e-02
3.549296000000e-04,0.000000000e+00
3.549320000000e-04,0.000000000e+00
3.549344000000e-04,0.000000000e+00
3.549368000000e-04,2.000000000e-02
3.549392000000e-04,0.000000000e+00
3.549416000000e-04,0.000000000e+00
3.549440000000e-04,0.000000000e+00
3.549464000000e-04,0.000000000e+00
3.549488000000e-04,2.000000000e-02
3.549512000000e-04,0.000000000e+00
3.549536000000e-04,2.000000000e-02
3.549560000000e-04,0.000000000e+00
3.549584000000e-04,2.000000000e-02
3.549608000000e-04,0.000000000e+00
3.549632000000e-04,0.000000000e+00
3.549656000000e-04,0.000000000e+00
3.549680000000e-04,2.000000000e-02
3.549704000000e-04,4.000000000e-02
3.549728000000e-04,0.000000000e+00
3.549752000000e-04,0.000000000e+00
3.549776000000e-04,0.000000000e+00
3.549800000000e-04,0.000000000e+00
3.549824000000e-04,2.000000000e-02
3.549848000000e-04,0.000000000e+00
3.549872000000e-04,2.000000000e-02
3.549896000000e-04,0.000000000e+00
3.549920000000e-04,0.000000000e+00
3.549944000000e-04,0.000000000e+00
3.549968000000e-04,0.000000000e+00
3.549992000000e-04,0.000000000e+00
3.550016000000e-04,0.000000000e+00
3.550040000000e-04,2.000000000e-02
3.550064000000e-04,2.000000000e-02
3.550088000000e-04,2.000000000e-02
3.550112000000e-04,0.000000000e+00
3.550136000000e-04,0.000000000e+00
3.550160000000e-04,2.000000000e-02
3.550184000000e-04,2.000000000e-02
3.550208000000e-04,2.000000000e-02
3.550232000000e-04,0.000000000e+00
3.550256000000e-04,0.000000000e+00
3.550280000000e-04,0.000000000e+00
3.550304000000e-04,2.000000000e-02
3.550328000000e-04,2.000000000e-02
3.550352000000e-04,0.000000000e+00
3.550376000000e-04,2.000000000e-02
3.550400000000e-04,0.000000000e+00
3.550424000000e-04,2.000000000e-02
3.550448000000e-04,2.000000000e-02
3.550472000000e-04,0.000000000e+00
3.550496000000e-04,4.000000000e-02
3.550520000000e-04,0.000000000e+00
3.550544000000e-04,2.000000000e-02
3.550568000000e-04,2.000000000e-02
3.550592000000e-04,2.000000000e-02
3.550616000000e-04,0.000000000e+00
3.550640000000e-04,0.000000000e+00
3.550664000000e-04,0.000000000e+00
3.550688000000e-04,2.000000000e-02
3.550712000000e-04,0.000000000e+00
3.550736000000e-04,0.000000000e+00
3.550760000000e-04,4.000000000e-02
3.550784000000e-04,0.000000000e+00
3.550808000000e-04,0.000000000e+00
3.550832000000e-04,4.000000000e-02
3.550856000000e-04,0.000000000e+00
3.550880000000e-04,2.000000000e-02
3.550904000000e-04,0.000000000e+00
3.550928000000e-04,4.000000000e-02
3.550952000000e-04,2.000000000e-02
3.550976000000e-04,2.000000000e-02
3.551000000000e-04,2.000000000e-02
3.551024000000e-04,0.000000000e+00
3.551048000000e-04,2.000000000e-02
3.551072000000e-04,0.000000000e+00
3.551096000000e-04,0.000000000e+00
3.551120000000e-04,0.000000000e+00
3.551144000000e-04,2.000000000e-02
3.551168000000e-04,2.000000000e-02
3.551192000000e-04,0.000000000e+00
3.551216000000e-04,0.000000000e+00
3.551240000000e-04,0.000000000e+00
3.551264000000e-04,0.000000000e+00
3.551288000000e-04,0.000000000e+00
3.551312000000e-04,2.000000000e-02
3.551336000000e-04,0.000000000e+00
3.551360000000e-04,0.000000000e+00
3.551384000000e-04,6.000000000e-02
3.551408000000e-04,2.000000000e-02
3.551432000000e-04,0.000000000e+00
3.551456000000e-04,2.000000000e-02
3.551480000000e-04,0.000000000e+00
3.551504000000e-04,4.000000000e-02
3.551528000000e-04,2.000000000e-02
3.551552000000e-04,0.000000000e+00
3.551576000000e-04,2.000000000e-02
3.551600000000e-04,2.000000000e-02
3.551624000000e-04,4.000000000e-02
3.551648000000e-04,2.000000000e-02
3.551672000000e-04,0.000000000e+00
3.551696000000e-04,4.000000000e-02
3.551720000000e-04,2.000000000e-02
3.551744000000e-04,0.000000000e+00
3.551768000000e-04,4.000000000e-02
3.551792000000e-04,0.000000000e+00
3.551816000000e-04,2.000000000e-02
3.551840000000e-04,2.000000000e-02
3.551864000000e-04,0.000000000e+00
3.551888000000e-04,0.000000000e+00
3.551912000000e-04,0.000000000e+00
3.551936000000e-04,0.000000000e+00
3.551960000000e-04,2.000000000e-02
3.551984000000e-04,0.000000000e+00
3.552008000000e-04,0.000000000e+00
3.552032000000e-04,2.000000000e-02
3.552056000000e-04,0.000000000e+00
3.552080000000e-04,0.000000000e+00
3.552104000000e-04,0.000000000e+00
3.552128000000e-04,2.000000000e-02
3.552152000000e-04,0.000000000e+00
3.552176000000e-04,0.000000000e+00
3.552200000000e-04,2.000000000e-02
3.552224000000e-04,2.000000000e-02
3.552248000000e-04,0.000000000e+00
3.552272000000e-04,0.000000000e+00
3.552296000000e-04,4.000000000e-02
3.552320000000e-04,2.000000000e-02
3.552344000000e-04,0.000000000e+00
3.552368000000e-04,0.000000000e+00
3.552392000000e-04,0.000000000e+00
3.552416000000e-04,0.000000000e+00
3.552440000000e-04,2.000000000e-02
3.552464000000e-04,0.000000000e+00
3.552488000000e-04,0.000000000e+00
3.552512000000e-04,0.000000000e+00
3.552536000000e-04,2.000000000e-02
3.552560000000e-04,0.000000000e+00
3.552584000000e-04,2.000000000e-02
3.552608000000e-04,0.000000000e+00
3.552632000000e-04,2.000000000e-02
3.552656000000e-04,2.000000000e-02
3.552680000000e-04,2.000000000e-02
3.552704000000e-04,0.000000000e+00
3.552728000000e-04,0.000000000e+00
3.552752000000e-04,0.000000000e+00
3.552776000000e-04,0.000000000e+00
3.552800000000e-04,0.000000000e+00
3.552824000000e-04,0.000000000e+00
3.552848000000e-04,2.000000000e-02
3.552872000000e-04,0.000000000e+00
3.552896000000e-04,0.000000000e+00
3.552920000000e-04,2.000000000e-02
3.552944000000e-04,2.000000000e-02
3.552968000000e-04,2.000000000e-02
3.552992000000e-04,0.000000000e+00
3.553016000000e-04,0.000000000e+00
3.553040000000e-04,0.000000000e+00
3.553064000000e-04,2.000000000e-02
3.553088000000e-04,0.000000000e+00
3.553112000000e-04,2.000000000e-02
3.553136000000e-04,2.000000000e-02
3.553160000000e-04,2.000000000e-02
3.553184000000e-04,0.000000000e+00
3.553208000000e-04,0.000000000e+00
3.553232000000e-04,-2.000000000e-02
3.553256000000e-04,4.000000000e-02
3.553280000000e-04,0.000000000e+00
3.553304000000e-04,0.000000000e+00
3.553328000000e-04,2.000000000e-02
3.553352000000e-04,0.000000000e+00
3.553376000000e-04,0.000000000e+00
3.553400000000e-04,0.000000000e+00
3.553424000000e-04,0.000000000e+00
3.553448000000e-04,0.000000000e+00
3.553472000000e-04,0.000000000e+00
3.553496000000e-04,2.000000000e-02
3.553520000000e-04,0.000000000e+00
3.553544000000e-04,0.000000000e+00
3.553568000000e-04,4.000000000e-02
3.553592000000e-04,2.000000000e-02
3.553616000000e-04,2.000000000e-02
3.553640000000e-04,2.000000000e-02
3.553664000000e-04,2.000000000e-02
3.553688000000e-04,0.000000000e+00
3.553712000000e-04,0.000000000e+00
3.553736000000e-04,2.000000000e-02
3.553760000000e-04,0.000000000e+00
3.553784000000e-04,2.000000000e-02
3.553808000000e-04,0.000000000e+00
3.553832000000e-04,2.000000000e-02
3.553856000000e-04,0.000000000e+00
3.553880000000e-04,0.000000000e+00
3.553904000000e-04,2.000000000e-02
3.553928000000e-04,2.000000000e-02
3.553952000000e-04,0.000000000e+00
3.553976000000e-04,0.000000000e+00
3.554000000000e-04,2.000000000e-02
3.554024000000e-04,4.000000000e-02
3.554048000000e-04,0.000000000e+00
3.554072000000e-04,0.000000000e+00
3.554096000000e-04,2.000000000e-02
3.554120000000e-04,0.000000000e+00
3.554144000000e-04,0.000000000e+00
3.554168000000e-04,0.000000000e+00
3.554192000000e-04,2.000000000e-02
3.554216000000e-04,2.000000000e-02
3.554240000000e-04,0.000000000e+00
3.554264000000e-04,0.000000000e+00
3.554288000000e-04,0.000000000e+00
3.554312000000e-04,0.000000000e+00
3.554336000000e-04,0.000000000e+00
3.554360000000e-04,0.000000000e+00
3.554384000000e-04,2.000000000e-02
3.554408000000e-04,0.000000000e+00
3.554432000000e-04,0.000000000e+00
3.554456000000e-04,2.000000000e-02
3.554480000000e-04,0.000000000e+00
3.554504000000e-04,0.000000000e+00
3.554528000000e-04,4.000000000e-02
3.554552000000e-04,0.000000000e+00
3.554576000000e-04,0.000000000e+00
3.554600000000e-04,0.000000000e+00
3.554624000000e-04,2.000000000e-02
3.554648000000e-04,0.000000000e+00
3.554672000000e-04,0.000000000e+00
3.554696000000e-04,0.000000000e+00
3.554720000000e-04,2.000000000e-02
3.554744000000e-04,4.000000000e-02
3.554768000000e-04,0.000000000e+00
3.554792000000e-04,0.000000000e+00
3.554816000000e-04,0.000000000e+00
3.554840000000e-04,0.000000000e+00
3.554864000000e-04,0.000000000e+00
3.554888000000e-04,0.000000000e+00
3.554912000000e-04,0.000000000e+00
3.554936000000e-04,0.000000000e+00
3.554960000000e-04,0.000000000e+00
3.554984000000e-04,0.000000000e+00
3.555008000000e-04,2.000000000e-02
3.555032000000e-04,0.000000000e+00
3.555056000000e-04,0.000000000e+00
3.555080000000e-04,2.000000000e-02
3.555104000000e-04,0.000000000e+00
3.555128000000e-04,0.000000000e+00
3.555152000000e-04,0.000000000e+00
3.555176000000e-04,2.000000000e-02
3.555200000000e-04,-2.000000000e-02
3.555224000000e-04,2.000000000e-02
3.555248000000e-04,0.000000000e+00
3.555272000000e-04,0.000000000e+00
3.555296000000e-04,6.000000000e-02
3.555320000000e-04,4.000000000e-02
3.555344000000e-04,2.000000000e-02
3.555368000000e-04,0.000000000e+00
3.555392000000e-04,0.000000000e+00
3.555416000000e-04,0.000000000e+00
3.555440000000e-04,0.000000000e+00
3.555464000000e-04,2.000000000e-02
3.555488000000e-04,0.000000000e+00
3.555512000000e-04,2.000000000e-02
3.555536000000e-04,0.000000000e+00
3.555560000000e-04,0.000000000e+00
3.555584000000e-04,2.000000000e-02
3.555608000000e-04,0.000000000e+00
3.555632000000e-04,0.000000000e+00
3.555656000000e-04,0.000000000e+00
3.555680000000e-04,0.000000000e+00
3.555704000000e-04,4.000000000e-02
3.555728000000e-04,2.000000000e-02
3.555752000000e-04,2.000000000e-02
3.555776000000e-04,2.000000000e-02
3.555800000000e-04,0.000000000e+00
3.555824000000e-04,0.000000000e+00
3.555848000000e-04,6.000000000e-02
3.555872000000e-04,0.000000000e+00
3.555896000000e-04,0.000000000e+00
3.555920000000e-04,0.000000000e+00
3.555944000000e-04,0.000000000e+00
3.555968000000e-04,0.000000000e+00
3.555992000000e-04,2.000000000e-02
3.556016000000e-04,0.000000000e+00
3.556040000000e-04,0.000000000e+00
3.556064000000e-04,2.000000000e-02
3.556088000000e-04,0.000000000e+00
3.556112000000e-04,0.000000000e+00
3.556136000000e-04,0.000000000e+00
3.556160000000e-04,0.000000000e+00
3.556184000000e-04,2.000000000e-02
3.556208000000e-04,0.000000000e+00
3.556232000000e-04,2.000000000e-02
3.556256000000e-04,0.000000000e+00
3.556280000000e-04,0.000000000e+00
3.556304000000e-04,0.000000000e+00
3.556328000000e-04,0.000000000e+00
3.556352000000e-04,2.000000000e-02
3.556376000000e-04,4.000000000e-02
3.556400000000e-04,0.000000000e+00
3.556424000000e-04,0.000000000e+00
3.556448000000e-04,0.000000000e+00
3.556472000000e-04,0.000000000e+00
3.556496000000e-04,2.000000000e-02
3.556520000000e-04,0.000000000e+00
3.556544000000e-04,2.000000000e-02
3.556568000000e-04,2.000000000e-02
3.556592000000e-04,4.000000000e-02
3.556616000000e-04,2.000000000e-02
3.556640000000e-04,0.000000000e+00
3.556664000000e-04,0.000000000e+00
3.556688000000e-04,0.000000000e+00
3.556712000000e-04,0.000000000e+00
3.556736000000e-04,2.000000000e-02
3.556760000000e-04,0.000000000e+00
3.556784000000e-04,2.000000000e-02
3.556808000000e-04,2.000000000e-02
3.556832000000e-04,2.000000000e-02
3.556856000000e-04,0.000000000e+00
3.556880000000e-04,2.000000000e-02
3.556904000000e-04,2.000000000e-02
3.556928000000e-04,2.000000000e-02
3.556952000000e-04,2.000000000e-02
3.556976000000e-04,0.000000000e+00
3.557000000000e-04,4.000000000e-02
3.557024000000e-04,0.000000000e+00
3.557048000000e-04,4.000000000e-02
3.557072000000e-04,0.000000000e+00
3.557096000000e-04,2.000000000e-02
3.557120000000e-04,0.000000000e+00
3.557144000000e-04,4.000000000e-02
3.557168000000e-04,0.000000000e+00
3.557192000000e-04,2.000000000e-02
3.557216000000e-04,0.000000000e+00
3.557240000000e-04,0.000000000e+00
3.557264000000e-04,0.000000000e+00
3.557288000000e-04,2.000000000e-02
3.557312000000e-04,2.000000000e-02
3.557336000000e-04,0.000000000e+00
3.557360000000e-04,2.000000000e-02
3.557384000000e-04,6.000000000e-02
3.557408000000e-04,4.000000000e-02
3.557432000000e-04,0.000000000e+00
3.557456000000e-04,0.000000000e+00
3.557480000000e-04,0.000000000e+00
3.557504000000e-04,0.000000000e+00
3.557528000000e-04,0.000000000e+00
3.557552000000e-04,0.000000000e+00
3.557576000000e-04,4.000000000e-02
3.557600000000e-04,0.000000000e+00
3.557624000000e-04,0.000000000e+00
3.557648000000e-04,0.000000000e+00
3.557672000000e-04,0.000000000e+00
3.557696000000e-04,0.000000000e+00
3.557720000000e-04,0.000000000e+00
3.557744000000e-04,0.000000000e+00
3.557768000000e-04,4.000000000e-02
3.557792000000e-04,0.000000000e+00
3.557816000000e-04,2.000000000e-02
3.557840000000e-04,0.000000000e+00
3.557864000000e-04,0.000000000e+00
3.557888000000e-04,2.000000000e-02
3.557912000000e-04,0.000000000e+00
3.557936000000e-04,0.000000000e+00
3.557960000000e-04,0.000000000e+00
3.557984000000e-04,2.000000000e-02
3.558008000000e-04,2.000000000e-02
3.558032000000e-04,0.000000000e+00
3.558056000000e-04,0.000000000e+00
3.558080000000e-04,0.000000000e+00
3.558104000000e-04,4.000000000e-02
3.558128000000e-04,0.000000000e+00
3.558152000000e-04,0.000000000e+00
3.558176000000e-04,0.000000000e+00
3.558200000000e-04,2.000000000e-02
3.558224000000e-04,0.000000000e+00
3.558248000000e-04,0.000000000e+00
3.558272000000e-04,2.000000000e-02
3.558296000000e-04,2.000000000e-02
3.558320000000e-04,0.000000000e+00
3.558344000000e-04,2.000000000e-02
3.558368000000e-04,0.000000000e+00
3.558392000000e-04,2.000000000e-02
3.558416000000e-04,2.000000000e-02
3.558440000000e-04,2.000000000e-02
3.558464000000e-04,2.000000000e-02
3.558488000000e-04,2.000000000e-02
3.558512000000e-04,0.000000000e+00
3.558536000000e-04,2.000000000e-02
3.558560000000e-04,-2.000000000e-02
3.558584000000e-04,0.000000000e+00
3.558608000000e-04,0.000000000e+00
3.558632000000e-04,2.000000000e-02
3.558656000000e-04,0.000000000e+00
3.558680000000e-04,0.000000000e+00
3.558704000000e-04,0.000000000e+00
3.558728000000e-04,2.000000000e-02
3.558752000000e-04,0.000000000e+00
3.558776000000e-04,0.000000000e+00
3.558800000000e-04,2.000000000e-02
3.558824000000e-04,2.000000000e-02
3.558848000000e-04,2.000000000e-02
3.558872000000e-04,0.000000000e+00
3.558896000000e-04,0.000000000e+00
3.558920000000e-04,4.000000000e-02
3.558944000000e-04,0.000000000e+00
3.558968000000e-04,0.000000000e+00
3.558992000000e-04,0.000000000e+00
3.559016000000e-04,0.000000000e+00
3.559040000000e-04,0.000000000e+00
3.559064000000e-04,0.000000000e+00
3.559088000000e-04,2.000000000e-02
3.559112000000e-04,2.000000000e-02
3.559136000000e-04,0.000000000e+00
3.559160000000e-04,0.000000000e+00
3.559184000000e-04,2.000000000e-02
3.559208000000e-04,0.000000000e+00
3.559232000000e-04,0.000000000e+00
3.559256000000e-04,0.000000000e+00
3.559280000000e-04,2.000000000e-02
3.559304000000e-04,0.000000000e+00
3.559328000000e-04,2.000000000e-02
3.559352000000e-04,2.000000000e-02
3.559376000000e-04,2.000000000e-02
3.559400000000e-04,0.000000000e+00
3.559424000000e-04,2.000000000e-02
3.559448000000e-04,4.000000000e-02
3.559472000000e-04,0.000000000e+00
3.559496000000e-04,2.000000000e-02
3.559520000000e-04,4.000000000e-02
3.559544000000e-04,0.000000000e+00
3.559568000000e-04,2.000000000e-02
3.559592000000e-04,0.000000000e+00
3.559616000000e-04,0.000000000e+00
3.559640000000e-04,4.000000000e-02
3.559664000000e-04,-2.000000000e-02
3.559688000000e-04,0.000000000e+00
3.559712000000e-04,0.000000000e+00
3.559736000000e-04,0.000000000e+00
3.559760000000e-04,0.000000000e+00
3.559784000000e-04,6.000000000e-02
3.559808000000e-04,0.000000000e+00
3.559832000000e-04,0.000000000e+00
3.559856000000e-04,4.000000000e-02
3.559880000000e-04,4.000000000e-02
3.559904000000e-04,0.000000000e+00
3.559928000000e-04,2.000000000e-02
3.559952000000e-04,0.000000000e+00
3.559976000000e-04,0.000000000e+00
3.560000000000e-04,0.000000000e+00
3.560024000000e-04,0.000000000e+00
3.560048000000e-04,0.000000000e+00
3.560072000000e-04,0.000000000e+00
3.560096000000e-04,2.000000000e-02
3.560120000000e-04,2.000000000e-02
3.560144000000e-04,0.000000000e+00
3.560168000000e-04,2.000000000e-02
3.560192000000e-04,0.000000000e+00
3.560216000000e-04,2.000000000e-02
3.560240000000e-04,0.000000000e+00
3.560264000000e-04,0.000000000e+00
3.560288000000e-04,0.000000000e+00
3.560312000000e-04,2.000000000e-02
3.560336000000e-04,0.000000000e+00
3.560360000000e-04,4.000000000e-02
3.560384000000e-04,0.000000000e+00
3.560408000000e-04,0.000000000e+00
3.560432000000e-04,2.000000000e-02
3.560456000000e-04,0.000000000e+00
3.560480000000e-04,4.000000000e-02
3.560504000000e-04,0.000000000e+00
3.560528000000e-04,0.000000000e+00
3.560552000000e-04,0.000000000e+00
3.560576000000e-04,0.000000000e+00
3.560600000000e-04,0.000000000e+00
3.560624000000e-04,0.000000000e+00
3.560648000000e-04,0.000000000e+00
3.560672000000e-04,0.000000000e+00
3.560696000000e-04,0.000000000e+00
3.560720000000e-04,0.000000000e+00
3.560744000000e-04,0.000000000e+00
3.560768000000e-04,0.000000000e+00
3.560792000000e-04,0.000000000e+00
3.560816000000e-04,2.000000000e-02
3.560840000000e-04,4.000000000e-02
3.560864000000e-04,4.000000000e-02
3.560888000000e-04,2.000000000e-02
3.560912000000e-04,0.000000000e+00
3.560936000000e-04,2.000000000e-02
3.560960000000e-04,0.000000000e+00
3.560984000000e-04,0.000000000e+00
3.561008000000e-04,2.000000000e-02
3.561032000000e-04,0.000000000e+00
3.561056000000e-04,0.000000000e+00
3.561080000000e-04,2.000000000e-02
3.561104000000e-04,0.000000000e+00
3.561128000000e-04,0.000000000e+00
3.561152000000e-04,0.000000000e+00
3.561176000000e-04,2.000000000e-02
3.561200000000e-04,2.000000000e-02
3.561224000000e-04,0.000000000e+00
3.561248000000e-04,0.000000000e+00
3.561272000000e-04,0.000000000e+00
3.561296000000e-04,0.000000000e+00
3.561320000000e-04,2.000000000e-02
3.561344000000e-04,0.000000000e+00
3.561368000000e-04,2.000000000e-02
3.561392000000e-04,0.000000000e+00
3.561416000000e-04,0.000000000e+00
3.561440000000e-04,2.000000000e-02
3.561464000000e-04,4.000000000e-02
3.561488000000e-04,0.000000000e+00
3.561512000000e-04,4.000000000e-02
3.561536000000e-04,6.000000000e-02
3.561560000000e-04,2.000000000e-02
3.561584000000e-04,0.000000000e+00
3.561608000000e-04,2.000000000e-02
3.561632000000e-04,2.000000000e-02
3.561656000000e-04,0.000000000e+00
3.561680000000e-04,0.000000000e+00
3.561704000000e-04,0.000000000e+00
3.561728000000e-04,0.000000000e+00
3.561752000000e-04,0.000000000e+00
3.561776000000e-04,2.000000000e-02
3.561800000000e-04,2.000000000e-02
3.561824000000e-04,2.000000000e-02
3.561848000000e-04,0.000000000e+00
3.561872000000e-04,2.000000000e-02
3.561896000000e-04,0.000000000e+00
3.561920000000e-04,0.000000000e+00
3.561944000000e-04,0.000000000e+00
3.561968000000e-04,2.000000000e-02
3.561992000000e-04,0.000000000e+00
3.562016000000e-04,2.000000000e-02
3.562040000000e-04,0.000000000e+00
3.562064000000e-04,4.000000000e-02
3.562088000000e-04,0.000000000e+00
3.562112000000e-04,0.000000000e+00
3.562136000000e-04,2.000000000e-02
3.562160000000e-04,4.000000000e-02
3.562184000000e-04,2.000000000e-02
3.562208000000e-04,4.000000000e-02
3.562232000000e-04,2.000000000e-02
3.562256000000e-04,0.000000000e+00
3.562280000000e-04,4.000000000e-02
3.562304000000e-04,0.000000000e+00
3.562328000000e-04,2.000000000e-02
3.562352000000e-04,0.000000000e+00
3.562376000000e-04,2.000000000e-02
3.562400000000e-04,0.000000000e+00
3.562424000000e-04,4.000000000e-02
3.562448000000e-04,0.000000000e+00
3.562472000000e-04,0.000000000e+00
3.562496000000e-04,0.000000000e+00
3.562520000000e-04,0.000000000e+00
3.562544000000e-04,2.000000000e-02
3.562568000000e-04,2.000000000e-02
3.562592000000e-04,0.000000000e+00
3.562616000000e-04,4.000000000e-02
3.562640000000e-04,2.000000000e-02
3.562664000000e-04,2.000000000e-02
3.562688000000e-04,0.000000000e+00
3.562712000000e-04,0.000000000e+00
3.562736000000e-04,4.000000000e-02
3.562760000000e-04,0.000000000e+00
3.562784000000e-04,0.000000000e+00
3.562808000000e-04,2.000000000e-02
3.562832000000e-04,2.000000000e-02
3.562856000000e-04,2.000000000e-02
3.562880000000e-04,2.000000000e-02
3.562904000000e-04,0.000000000e+00
3.562928000000e-04,2.000000000e-02
3.562952000000e-04,0.000000000e+00
3.562976000000e-04,0.000000000e+00
3.563000000000e-04,2.000000000e-02
3.563024000000e-04,0.000000000e+00
3.563048000000e-04,2.000000000e-02
3.563072000000e-04,2.000000000e-02
3.563096000000e-04,4.000000000e-02
3.563120000000e-04,0.000000000e+00
3.563144000000e-04,0.000000000e+00
3.563168000000e-04,0.000000000e+00
3.563192000000e-04,0.000000000e+00
3.563216000000e-04,2.000000000e-02
3.563240000000e-04,2.000000000e-02
3.563264000000e-04,0.000000000e+00
3.563288000000e-04,0.000000000e+00
3.563312000000e-04,2.000000000e-02
3.563336000000e-04,0.000000000e+00
3.563360000000e-04,0.000000000e+00
3.563384000000e-04,0.000000000e+00
3.563408000000e-04,0.000000000e+00
3.563432000000e-04,0.000000000e+00
3.563456000000e-04,2.000000000e-02
3.563480000000e-04,-4.000000000e-02
3.563504000000e-04,2.000000000e-02
3.563528000000e-04,2.000000000e-02
3.563552000000e-04,4.000000000e-02
3.563576000000e-04,2.000000000e-02
3.563600000000e-04,0.000000000e+00
3.563624000000e-04,4.000000000e-02
3.563648000000e-04,0.000000000e+00
3.563672000000e-04,0.000000000e+00
3.563696000000e-04,2.000000000e-02
3.563720000000e-04,2.000000000e-02
3.563744000000e-04,2.000000000e-02
3.563768000000e-04,0.000000000e+00
3.563792000000e-04,2.000000000e-02
3.563816000000e-04,0.000000000e+00
3.563840000000e-04,2.000000000e-02
3.563864000000e-04,6.000000000e-02
3.563888000000e-04,2.000000000e-02
3.563912000000e-04,4.000000000e-02
3.563936000000e-04,0.000000000e+00
3.563960000000e-04,0.000000000e+00
3.563984000000e-04,2.000000000e-02
3.564008000000e-04,2.000000000e-02
3.564032000000e-04,0.000000000e+00
3.564056000000e-04,0.000000000e+00
3.564080000000e-04,2.000000000e-02
3.564104000000e-04,4.000000000e-02
3.564128000000e-04,2.000000000e-02
3.564152000000e-04,4.000000000e-02
3.564176000000e-04,4.000000000e-02
3.564200000000e-04,2.000000000e-02
3.564224000000e-04,0.000000000e+00
3.564248000000e-04,0.000000000e+00
3.564272000000e-04,0.000000000e+00
3.564296000000e-04,2.000000000e-02
3.564320000000e-04,0.000000000e+00
3.564344000000e-04,2.000000000e-02
3.564368000000e-04,0.000000000e+00
3.564392000000e-04,4.000000000e-02
3.564416000000e-04,0.000000000e+00
3.564440000000e-04,0.000000000e+00
3.564464000000e-04,0.000000000e+00
3.564488000000e-04,0.000000000e+00
3.564512000000e-04,2.000000000e-02
3.564536000000e-04,4.000000000e-02
3.564560000000e-04,4.000000000e-02
